AcclerometerX,AcclerometerY,AcclerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,MagnetometerX,MagnetometerY,MagnetometerZ,Roll,Pitch,Yaw
-9.682645,0.004789,0.45971,0.033516,-0.001224,0.006701,20.631834,49.226829,-38.177032,-0.6,-0.58,-1.19
-9.673069,-0.019155,0.454922,0.034582,0.000507,0.019883,20.631834,49.226829,-38.177032,-0.6,-0.58,-1.19
-9.673069,-0.019155,0.454922,0.034582,0.000507,0.019883,20.631834,49.226829,-38.177032,-0.61,-0.58,-1.2
-9.735321,0,0.45971,0.035114,-0.002023,0.042121,20.631834,49.226829,-38.177032,-0.61,-0.58,-1.2
-9.697011,0.023943,0.435767,0.034449,0.001439,0.026009,21.71772,50.312717,-37.476535,-0.61,-0.59,-1.21
-9.697011,0.023943,0.435767,0.034449,0.001439,0.026009,21.71772,50.312717,-37.476535,-0.62,-0.59,-1.21
-9.677857,0.004789,0.440556,0.033117,-0.003621,0.009231,21.71772,50.312717,-37.476535,-0.62,-0.59,-1.22
-9.682645,-0.014366,0.450133,0.034848,0.002238,0.018019,21.71772,50.312717,-37.476535,-0.62,-0.6,-1.23
-9.687434,0.014366,0.45971,0.03325,-0.003621,0.028406,21.71772,50.312717,-37.476535,-0.62,-0.6,-1.23
-9.687434,0.014366,0.45971,0.03325,-0.003621,0.028406,21.71772,50.312717,-37.476535,-0.63,-0.6,-1.24
-9.682645,0.014366,0.450133,0.034848,0.001306,0.020416,21.71772,50.312717,-37.476535,-0.63,-0.6,-1.24
-9.7018,0.004789,0.464499,0.034582,-0.000158,0.016821,21.71772,50.312717,-37.476535,-0.63,-0.61,-1.25
-9.7018,0.004789,0.464499,0.034582,-0.000158,0.016821,21.71772,50.312717,-37.476535,-0.64,-0.61,-1.25
-9.7018,0.004789,0.450133,0.03325,-0.001623,0.021881,22.622625,50.855659,-35.900421,-0.64,-0.61,-1.26
-9.687434,0.033521,0.445344,0.033516,-0.000292,0.026675,22.622625,50.855659,-35.900421,-0.64,-0.62,-1.26
-9.687434,0.033521,0.445344,0.033516,-0.000292,0.026675,22.622625,50.855659,-35.900421,-0.64,-0.62,-1.27
-9.706589,0.004789,0.45971,0.034315,-0.00149,0.022946,22.622625,50.855659,-35.900421,-0.65,-0.62,-1.27
-9.692223,0.014366,0.474076,0.033916,0.00064,0.024145,22.622625,50.855659,-35.900421,-0.65,-0.62,-1.28
-9.692223,0.014366,0.474076,0.033916,0.00064,0.024145,22.622625,50.855659,-35.900421,-0.65,-0.63,-1.29
-9.692223,0.014366,0.445344,0.033117,-0.000425,0.019084,22.622625,50.855659,-35.900421,-0.66,-0.63,-1.29
-9.692223,0,0.478865,0.031918,-0.002289,0.013492,22.622625,50.855659,-35.900421,-0.66,-0.63,-1.3
-9.7018,0.009577,0.464499,0.033117,0.001573,0.023346,21.536739,50.855659,-36.600917,-0.66,-0.63,-1.3
-9.7018,0.009577,0.464499,0.033117,0.001573,0.023346,21.536739,50.855659,-36.600917,-0.66,-0.64,-1.31
-9.706589,0.014366,0.450133,0.03325,-0.002955,0.021082,21.536739,50.855659,-36.600917,-0.67,-0.64,-1.31
-9.7018,0.009577,0.474076,0.034981,0.001573,0.017886,21.536739,50.855659,-36.600917,-0.67,-0.64,-1.32
-9.7018,0.009577,0.474076,0.034981,0.001573,0.017886,21.536739,50.855659,-36.600917,-0.67,-0.65,-1.33
-9.7018,0.023943,0.445344,0.034049,-0.000824,0.024944,21.536739,50.855659,-36.600917,-0.68,-0.65,-1.33
-9.697011,0.019155,0.454922,0.034848,-0.00189,0.023612,21.536739,50.855659,-36.600917,-0.68,-0.65,-1.34
-9.697011,0.019155,0.454922,0.034848,-0.00189,0.023612,21.536739,50.855659,-36.600917,-0.68,-0.65,-1.34
-9.668279,0.014366,0.435767,0.032717,-0.000025,0.010429,21.536739,50.855659,-36.600917,-0.68,-0.66,-1.35
-9.687434,0.014366,0.474076,0.032717,-0.000957,0.019084,21.536739,50.855659,-36.600917,-0.69,-0.66,-1.35
-9.687434,0.014366,0.474076,0.032717,-0.000957,0.019084,21.536739,50.855659,-36.600917,-0.69,-0.66,-1.36
-9.697011,0.028732,0.430978,0.034315,0.001173,0.031468,23.346548,51.941547,-36.600917,-0.69,-0.66,-1.37
-9.697011,0.023943,0.469287,0.032185,-0.002289,0.019218,23.346548,51.941547,-36.600917,-0.7,-0.67,-1.37
-9.697011,0.023943,0.469287,0.032185,-0.002289,0.019218,23.346548,51.941547,-36.600917,-0.7,-0.67,-1.38
-9.7018,0.004789,0.469287,0.032717,0.000907,0.013625,23.346548,51.941547,-36.600917,-0.7,-0.67,-1.38
-9.692223,0.028732,0.45971,0.033916,-0.000824,0.028805,23.346548,51.941547,-36.600917,-0.7,-0.68,-1.39
-9.687434,0.038309,0.464499,0.033916,-0.000025,0.019484,23.346548,51.941547,-36.600917,-0.71,-0.68,-1.39
-9.687434,0.038309,0.464499,0.033916,-0.000025,0.019484,23.346548,51.941547,-36.600917,-0.71,-0.68,-1.4
-9.706589,0.004789,0.474076,0.033383,-0.000158,0.013359,23.346548,51.941547,-36.600917,-0.71,-0.68,-1.41
-9.687434,0.014366,0.445344,0.033383,-0.000292,0.021748,21.174776,49.045848,-38.702404,-0.72,-0.69,-1.41
-9.687434,0.014366,0.445344,0.033383,-0.000292,0.021748,21.174776,49.045848,-38.702404,-0.72,-0.69,-1.42
-9.682645,0.014366,0.440556,0.034182,-0.000957,0.023745,21.174776,49.045848,-38.702404,-0.72,-0.69,-1.42
-9.720954,0.014366,0.45971,0.033783,-0.00149,0.016954,21.174776,49.045848,-38.702404,-0.73,-0.7,-1.43
-9.720954,0.014366,0.45971,0.033783,-0.00149,0.016954,21.174776,49.045848,-38.702404,-0.73,-0.7,-1.43
-9.7018,0.014366,0.440556,0.034049,0.000907,0.020949,21.174776,49.045848,-38.702404,-0.73,-0.7,-1.44
-9.682645,0.033521,0.45971,0.032584,0.000507,0.028539,21.174776,49.045848,-38.702404,-0.73,-0.7,-1.44
-9.682645,0.033521,0.45971,0.032584,0.000507,0.028539,21.174776,49.045848,-38.702404,-0.74,-0.71,-1.45
-9.706589,0.023943,0.464499,0.032318,-0.000025,0.018419,21.174776,49.045848,-38.702404,-0.74,-0.71,-1.45
-9.682645,0.019155,0.454922,0.032984,-0.000691,0.02015,22.803606,48.864868,-37.826786,-0.74,-0.71,-1.46
-9.7018,0.014366,0.430978,0.032185,-0.001224,0.017753,22.803606,48.864868,-37.826786,-0.75,-0.72,-1.47
-9.7018,0.014366,0.430978,0.032185,-0.001224,0.017753,22.803606,48.864868,-37.826786,-0.75,-0.72,-1.47
-9.682645,0.028732,0.469287,0.033117,-0.000025,0.02228,22.803606,48.864868,-37.826786,-0.75,-0.72,-1.48
-9.706589,0.033521,0.469287,0.034182,-0.002555,0.022413,22.803606,48.864868,-37.826786,-0.76,-0.73,-1.48
-9.706589,0.033521,0.469287,0.034182,-0.002555,0.022413,22.803606,48.864868,-37.826786,-0.76,-0.73,-1.49
-9.7018,0.009577,0.454922,0.03365,0.000374,0.016554,22.803606,48.864868,-37.826786,-0.76,-0.73,-1.49
-9.687434,0.019155,0.469287,0.033916,-0.000824,0.02268,22.803606,48.864868,-37.826786,-0.76,-0.73,-1.5
-9.687434,0.019155,0.469287,0.033916,-0.000824,0.02268,22.803606,48.864868,-37.826786,-0.77,-0.74,-1.5
-9.711378,0.033521,0.440556,0.034182,-0.000691,0.022147,21.8987,50.131736,-34.849678,-0.77,-0.74,-1.51
-9.697011,0.004789,0.430978,0.034049,-0.000425,0.016821,21.8987,50.131736,-34.849678,-0.77,-0.74,-1.52
-9.697011,0.004789,0.430978,0.034049,-0.000425,0.016821,21.8987,50.131736,-34.849678,-0.78,-0.75,-1.52
-9.711378,0.014366,0.445344,0.034049,-0.000824,0.019617,21.8987,50.131736,-34.849678,-0.78,-0.75,-1.53
-9.7018,0.023943,0.454922,0.034049,0.000108,0.024411,21.8987,50.131736,-34.849678,-0.78,-0.75,-1.53
-9.711378,0.014366,0.478865,0.03325,-0.00189,0.016288,21.8987,50.131736,-34.849678,-0.78,-0.75,-1.54
-9.711378,0.014366,0.478865,0.03325,-0.00189,0.016288,21.8987,50.131736,-34.849678,-0.79,-0.76,-1.54
-9.692223,0.014366,0.474076,0.033117,-0.000425,0.015223,21.8987,50.131736,-34.849678,-0.79,-0.76,-1.55
-9.706589,0.033521,0.464499,0.032851,0.000374,0.022946,21.8987,50.131736,-34.849678,-0.79,-0.76,-1.56
-9.706589,0.033521,0.464499,0.032851,0.000374,0.022946,21.8987,50.131736,-34.849678,-0.79,-0.76,-1.56
-9.7018,0.014366,0.42619,0.034049,-0.000025,0.019484,22.079681,49.950756,-35.024799,-0.8,-0.77,-1.57
-9.677857,0.023943,0.45971,0.034449,-0.000691,0.01722,22.079681,49.950756,-35.024799,-0.8,-0.77,-1.57
-9.677857,0.023943,0.45971,0.034449,-0.000691,0.01722,22.079681,49.950756,-35.024799,-0.8,-0.77,-1.58
-9.692223,0.014366,0.454922,0.03325,-0.000158,0.020816,22.079681,49.950756,-35.024799,-0.81,-0.78,-1.59
-9.692223,0.028732,0.45971,0.033516,-0.000025,0.02521,22.079681,49.950756,-35.024799,-0.81,-0.78,-1.59
-9.692223,0.028732,0.45971,0.033516,-0.000025,0.02521,22.079681,49.950756,-35.024799,-0.81,-0.78,-1.6
-9.692223,0.023943,0.478865,0.034182,0.000374,0.020283,22.079681,49.950756,-35.024799,-0.81,-0.78,-1.6
-9.697011,0.019155,0.440556,0.034049,-0.000292,0.014957,22.079681,49.950756,-35.024799,-0.82,-0.79,-1.61
-9.697011,0.019155,0.440556,0.034049,-0.000292,0.014957,22.079681,49.950756,-35.024799,-0.82,-0.79,-1.61
-9.697011,0.019155,0.440556,0.034182,-0.000691,0.018019,22.441642,50.674678,-35.024799,-0.82,-0.79,-1.62
-9.692223,0.028732,0.469287,0.033117,-0.00149,0.024411,22.441642,50.674678,-35.024799,-0.83,-0.79,-1.63
-9.7018,0.028732,0.478865,0.033916,-0.000425,0.022946,22.441642,50.674678,-35.024799,-0.83,-0.8,-1.63
-9.7018,0.028732,0.478865,0.033916,-0.000425,0.022946,22.441642,50.674678,-35.024799,-0.83,-0.8,-1.64
-9.706589,0.009577,0.454922,0.032584,-0.001091,0.017087,22.441642,50.674678,-35.024799,-0.83,-0.8,-1.64
-9.692223,0.033521,0.469287,0.03365,0.000374,0.021348,22.441642,50.674678,-35.024799,-0.84,-0.81,-1.65
-9.692223,0.033521,0.469287,0.03365,0.000374,0.021348,22.441642,50.674678,-35.024799,-0.84,-0.81,-1.65
-9.682645,0.028732,0.469287,0.034049,-0.000957,0.019617,22.441642,50.674678,-35.024799,-0.84,-0.81,-1.66
-9.692223,0.014366,0.450133,0.03325,-0.000292,0.021348,21.71772,49.58879,-36.776039,-0.85,-0.81,-1.67
-9.692223,0.014366,0.450133,0.03325,-0.000292,0.021348,21.71772,49.58879,-36.776039,-0.85,-0.82,-1.67
-9.17026,-0.948152,-3.931479,0.111948,0.236467,0.158636,21.71772,49.58879,-36.776039,-0.84,-0.81,-1.67
-10.228551,1.441383,-3.275435,-0.298452,-0.049827,0.397126,21.71772,49.58879,-36.776039,-0.84,-0.84,-1.65
-10.228551,1.441383,-3.275435,-0.298452,-0.049827,0.397126,21.71772,49.58879,-36.776039,-0.85,-0.86,-1.64
-9.59645,2.533195,-1.264203,-0.111894,-0.177261,0.054372,21.71772,49.58879,-36.776039,-0.86,-0.87,-1.64
-9.946022,3.371208,0.665622,0.47108,-0.138112,-0.147765,21.71772,49.58879,-36.776039,-0.87,-0.85,-1.66
-9.663491,2.384746,2.423056,1.212915,-0.347839,-0.661763,21.71772,49.58879,-36.776039,-0.9,-0.78,-1.7
-9.663491,2.384746,2.423056,1.212915,-0.347839,-0.661763,21.71772,49.58879,-36.776039,-0.92,-0.72,-1.75
-9.649125,0.244221,6.344958,2.193639,-0.301367,-0.936739,21.71772,49.58879,-36.776039,-0.94,-0.6,-1.81
-8.308303,-4.539638,4.185278,2.357293,0.876301,-0.875485,21.71772,50.674678,-37.126289,-0.89,-0.47,-1.86
-8.308303,-4.539638,4.185278,2.357293,0.876301,-0.875485,21.71772,50.674678,-37.126289,-0.85,-0.34,-1.92
-9.725744,-5.248358,0.895477,1.17097,0.092654,0.404716,21.71772,50.674678,-37.126289,-0.84,-0.27,-1.9
-9.160683,-2.23151,-0.411824,-0.027338,-0.072464,0.472228,21.71772,50.674678,-37.126289,-0.85,-0.28,-1.88
-9.160683,-2.23151,-0.411824,-0.027338,-0.072464,0.472228,21.71772,50.674678,-37.126289,-0.86,-0.29,-1.86
-10.745725,0.99125,-0.004789,-0.53268,0.304379,1.302082,21.71772,50.674678,-37.126289,-0.84,-0.32,-1.8
-9.639548,0.430978,0.828436,-0.610978,-0.255426,-0.277064,21.71772,50.674678,-37.126289,-0.86,-0.36,-1.82
-9.639548,0.430978,0.828436,-0.610978,-0.255426,-0.277064,21.71772,50.674678,-37.126289,-0.88,-0.4,-1.84
-9.414482,-0.181969,0.526751,-0.511774,0.010627,-0.16734,21.71772,50.674678,-37.126289,-0.88,-0.44,-1.86
-9.917289,0.114928,0.478865,-0.51457,0.055502,0.326817,21.71772,49.226829,-37.126289,-0.88,-0.47,-1.85
-9.677857,0.186757,0.464499,-0.539871,-0.076859,0.020682,21.71772,49.226829,-37.126289,-0.89,-0.51,-1.85
-9.677857,0.186757,0.464499,-0.539871,-0.076859,0.020682,21.71772,49.226829,-37.126289,-0.89,-0.54,-1.86
-9.80715,0.24901,0.325628,-0.500722,0.04485,0.120686,21.71772,49.226829,-37.126289,-0.89,-0.57,-1.86
-9.749687,0.320839,0.229855,-0.444395,-0.026657,0.04585,21.71772,49.226829,-37.126289,-0.9,-0.6,-1.86
-9.749687,0.320839,0.229855,-0.444395,-0.026657,0.04585,21.71772,49.226829,-37.126289,-0.9,-0.64,-1.86
-9.658702,0.301685,0.004789,-0.369959,-0.011078,0.02521,21.71772,49.226829,-37.126289,-0.91,-0.66,-1.87
-9.759263,0.38788,0.158025,-0.282739,0.01662,0.080604,21.71772,49.226829,-37.126289,-0.91,-0.68,-1.87
-9.759263,0.38788,0.158025,-0.282739,0.01662,0.080604,21.71772,49.226829,-37.126289,-0.91,-0.7,-1.87
-9.697011,0.320839,0.153237,-0.206172,-0.026391,0.018419,21.536739,48.683887,-36.600917,-0.92,-0.72,-1.88
-9.653914,0.229855,0.081407,-0.116289,0.009829,0.018818,21.536739,48.683887,-36.600917,-0.92,-0.73,-1.89
-9.653914,0.229855,0.081407,-0.116289,0.009829,0.018818,21.536739,48.683887,-36.600917,-0.92,-0.74,-1.89
-9.687434,0.258587,0.191546,-0.058098,-0.014806,0.023212,21.536739,48.683887,-36.600917,-0.92,-0.75,-1.9
-9.7018,0.234644,0.253798,-0.024009,-0.000558,0.010296,21.536739,48.683887,-36.600917,-0.93,-0.76,-1.9
-9.687434,0.07183,0.38788,0.015806,0.003037,0.009231,21.536739,48.683887,-36.600917,-0.93,-0.76,-1.91
-9.687434,0.07183,0.38788,0.015806,0.003037,0.009231,21.536739,48.683887,-36.600917,-0.93,-0.77,-1.92
-9.687434,0.038309,0.469287,0.030187,-0.010944,0.014957,21.536739,48.683887,-36.600917,-0.94,-0.77,-1.92
-9.697011,0.057464,0.430978,0.035913,0.009429,0.022946,22.622625,48.683887,-35.550174,-0.94,-0.77,-1.93
-9.697011,0.057464,0.430978,0.035913,0.009429,0.022946,22.622625,48.683887,-35.550174,-0.94,-0.77,-1.93
-9.697011,0.028732,0.445344,0.032451,-0.005884,0.01722,22.622625,48.683887,-35.550174,-0.94,-0.78,-1.94
-9.687434,0.057464,0.450133,0.033783,0.002638,0.021348,22.622625,48.683887,-35.550174,-0.95,-0.78,-1.94
-9.687434,0.057464,0.450133,0.033783,0.002638,0.021348,22.622625,48.683887,-35.550174,-0.95,-0.78,-1.95
-9.697011,0.043098,0.450133,0.033783,0.000241,0.019218,22.622625,48.683887,-35.550174,-0.95,-0.79,-1.96
-9.677857,0.047886,0.450133,0.033516,-0.003088,0.018286,22.622625,48.683887,-35.550174,-0.95,-0.79,-1.96
-9.677857,0.047886,0.450133,0.033516,-0.003088,0.018286,22.622625,48.683887,-35.550174,-0.96,-0.79,-1.97
-9.687434,0.057464,0.45971,0.034049,0.003437,0.021348,22.622625,48.683887,-35.550174,-0.96,-0.79,-1.97
-9.682645,0.043098,0.474076,0.033783,-0.002422,0.018019,22.622625,48.683887,-35.550174,-0.96,-0.8,-1.98
-9.697011,0.062252,0.435767,0.033783,0.001839,0.02228,22.260662,48.683887,-34.499427,-0.97,-0.8,-1.98
-9.697011,0.062252,0.435767,0.033783,0.001839,0.02228,22.260662,48.683887,-34.499427,-0.97,-0.8,-1.99
-9.677857,0.047886,0.430978,0.032052,-0.000158,0.018152,22.260662,48.683887,-34.499427,-0.97,-0.81,-2
-9.644336,0.095773,0.445344,0.033783,-0.000158,0.020682,22.260662,48.683887,-34.499427,-0.97,-0.81,-2
-9.644336,0.095773,0.445344,0.033783,-0.000158,0.020682,22.260662,48.683887,-34.499427,-0.98,-0.81,-2.01
-9.653914,0.047886,0.435767,0.03325,0.000774,0.01762,22.260662,48.683887,-34.499427,-0.98,-0.81,-2.01
-9.7018,0.067041,0.469287,0.033516,-0.000824,0.022547,22.260662,48.683887,-34.499427,-0.98,-0.82,-2.02
-9.7018,0.067041,0.469287,0.033516,-0.000824,0.022547,22.260662,48.683887,-34.499427,-0.98,-0.82,-2.02
-9.716166,0.062252,0.450133,0.033383,-0.000292,0.018818,22.260662,48.683887,-34.499427,-0.99,-0.82,-2.03
-9.697011,0.047886,0.411824,0.033783,0.000774,0.018152,23.165567,48.140945,-33.974056,-0.99,-0.82,-2.04
-9.697011,0.047886,0.411824,0.033783,0.000774,0.018152,23.165567,48.140945,-33.974056,-0.99,-0.83,-2.04
-9.725744,0.057464,0.435767,0.034049,-0.000691,0.022946,23.165567,48.140945,-33.974056,-1,-0.83,-2.05
-9.682645,0.043098,0.435767,0.03365,-0.003088,0.016022,23.165567,48.140945,-33.974056,-1,-0.83,-2.05
-9.7018,0.047886,0.440556,0.034049,0.00104,0.020017,23.165567,48.140945,-33.974056,-1,-0.84,-2.06
-9.7018,0.047886,0.440556,0.034049,0.00104,0.020017,23.165567,48.140945,-33.974056,-1,-0.84,-2.07
-9.697011,0.057464,0.450133,0.034049,-0.001756,0.020549,23.165567,48.140945,-33.974056,-1.01,-0.84,-2.07
-9.711378,0.057464,0.450133,0.033516,-0.001091,0.019218,23.165567,48.140945,-33.974056,-1.01,-0.84,-2.08
-9.711378,0.057464,0.450133,0.033516,-0.001091,0.019218,23.165567,48.140945,-33.974056,-1.01,-0.85,-2.08
-9.7018,0.033521,0.430978,0.032984,0.000108,0.018019,22.260662,49.769775,-32.397941,-1.01,-0.85,-2.09
-9.706589,0.067041,0.435767,0.033383,-0.003487,0.020017,22.260662,49.769775,-32.397941,-1.02,-0.85,-2.1
-9.706589,0.067041,0.435767,0.033383,-0.003487,0.020017,22.260662,49.769775,-32.397941,-1.02,-0.85,-2.1
-9.697011,0.081407,0.430978,0.034049,0.001839,0.021481,22.260662,49.769775,-32.397941,-1.02,-0.86,-2.11
-9.749687,0.124505,0.938575,-0.022943,0.083999,0.054638,22.260662,49.769775,-32.397941,-1.02,-0.86,-2.11
-9.749687,0.124505,0.938575,-0.022943,0.083999,0.054638,22.260662,49.769775,-32.397941,-1.02,-0.87,-2.12
-10.02264,0,0.378303,-0.014821,0.132735,0.146252,22.260662,49.769775,-32.397941,-1.01,-0.87,-2.11
-9.548563,0.143659,0.517174,-0.075675,-0.42454,-0.317944,22.260662,49.769775,-32.397941,-1.04,-0.88,-2.14
-9.658702,-0.129293,0.119716,-0.021212,0.283606,0.196054,24.613414,48.864868,-34.324306,-1.03,-0.89,-2.14
-9.658702,-0.129293,0.119716,-0.021212,0.283606,0.196054,24.613414,48.864868,-34.324306,-1.01,-0.89,-2.13
-9.783207,0.373515,0.363937,-0.034395,-0.098297,0.11203,24.613414,48.864868,-34.324306,-1.02,-0.9,-2.13
-9.591661,-0.090984,0.402246,-0.014954,-0.037843,-0.122997,24.613414,48.864868,-34.324306,-1.03,-0.91,-2.15
-9.591661,-0.090984,0.402246,-0.014954,-0.037843,-0.122997,24.613414,48.864868,-34.324306,-1.03,-0.91,-2.16
-9.802362,0.172391,0.392669,0.019135,0.092654,0.174216,24.613414,48.864868,-34.324306,-1.03,-0.91,-2.16
-9.677857,0.172391,0.292108,-0.004701,-0.10136,-0.057216,24.613414,48.864868,-34.324306,-1.04,-0.92,-2.17
-9.677857,0.172391,0.292108,-0.004701,-0.10136,-0.057216,24.613414,48.864868,-34.324306,-1.04,-0.92,-2.18
-9.55814,-0.10535,0.263376,0.030853,0.07055,0.003372,24.613414,48.864868,-34.324306,-1.04,-0.93,-2.18
-9.792784,0.263376,0.483653,0.030853,-0.042503,0.098847,24.613414,48.864868,-34.324306,-1.05,-0.93,-2.19
-9.792784,0.263376,0.483653,0.030853,-0.042503,0.098847,24.613414,48.864868,-34.324306,-1.05,-0.93,-2.19
-9.606027,-0.086196,0.411824,0.032584,0.005035,-0.058814,21.71772,49.226829,-35.024799,-1.06,-0.94,-2.2
-9.759263,0.186757,0.42619,0.034848,0.008497,0.083401,21.71772,49.226829,-35.024799,-1.06,-0.94,-2.2
-9.668279,0.023943,0.488442,0.029522,-0.010811,-0.007414,21.71772,49.226829,-35.024799,-1.06,-0.94,-2.21
-9.668279,0.023943,0.488442,0.029522,-0.010811,-0.007414,21.71772,49.226829,-35.024799,-1.07,-0.95,-2.21
-9.711378,0.062252,0.435767,0.034715,0.009296,0.030403,21.71772,49.226829,-35.024799,-1.07,-0.95,-2.22
-9.687434,0.047886,0.488442,0.031785,-0.007482,0.020682,21.71772,49.226829,-35.024799,-1.07,-0.95,-2.23
-9.687434,0.047886,0.488442,0.031785,-0.007482,0.020682,21.71772,49.226829,-35.024799,-1.07,-0.95,-2.23
-9.692223,0.067041,0.454922,0.033916,0.003037,0.020416,21.71772,49.226829,-35.024799,-1.08,-0.96,-2.24
-9.687434,0.062252,0.440556,0.032185,-0.001224,0.021082,23.165567,48.864868,-33.974056,-1.08,-0.96,-2.24
-9.687434,0.062252,0.440556,0.032185,-0.001224,0.021082,23.165567,48.864868,-33.974056,-1.08,-0.96,-2.25
-9.687434,0.07183,0.435767,0.032451,-0.000957,0.020549,23.165567,48.864868,-33.974056,-1.08,-0.97,-2.25
-9.682645,0.052675,0.469287,0.032717,0.001439,0.017886,23.165567,48.864868,-33.974056,-1.09,-0.97,-2.26
-9.682645,0.052675,0.469287,0.032717,0.001439,0.017886,23.165567,48.864868,-33.974056,-1.09,-0.97,-2.27
-9.706589,0.052675,0.474076,0.032451,-0.002555,0.018818,23.165567,48.864868,-33.974056,-1.09,-0.97,-2.27
-9.711378,0.081407,0.454922,0.034582,0.002505,0.022147,23.165567,48.864868,-33.974056,-1.1,-0.98,-2.28
-9.697011,0.07183,0.450133,0.03365,-0.002289,0.017353,23.165567,48.864868,-33.974056,-1.1,-0.98,-2.28
-9.697011,0.07183,0.450133,0.03365,-0.002289,0.017353,23.165567,48.864868,-33.974056,-1.1,-0.98,-2.29
-9.692223,0.067041,0.435767,0.034449,0.000374,0.01975,22.622625,48.321926,-36.951164,-1.1,-0.98,-2.3
-9.692223,0.062252,0.440556,0.034981,0.001439,0.021881,22.622625,48.321926,-36.951164,-1.11,-0.99,-2.3
-9.692223,0.062252,0.440556,0.034981,0.001439,0.021881,22.622625,48.321926,-36.951164,-1.11,-0.99,-2.31
-9.706589,0.062252,0.445344,0.032984,-0.00189,0.019617,22.622625,48.321926,-36.951164,-1.11,-0.99,-2.31
-9.692223,0.047886,0.450133,0.034182,0.000241,0.020416,22.622625,48.321926,-36.951164,-1.12,-1,-2.32
-9.692223,0.047886,0.450133,0.034182,0.000241,0.020416,22.622625,48.321926,-36.951164,-1.12,-1,-2.32
-9.7018,0.067041,0.454922,0.033516,-0.000824,0.020283,22.622625,48.321926,-36.951164,-1.12,-1,-2.33
-9.682645,0.047886,0.478865,0.033783,-0.000425,0.019351,22.622625,48.321926,-36.951164,-1.12,-1,-2.33
-9.682645,0.047886,0.478865,0.033783,-0.000425,0.019351,22.622625,48.321926,-36.951164,-1.13,-1.01,-2.34
-9.706589,0.067041,0.445344,0.033383,0.000108,0.021615,22.622625,48.321926,-36.951164,-1.13,-1.01,-2.35
-9.706589,0.067041,0.45971,0.03325,-0.000025,0.01975,22.441642,47.417018,-35.024799,-1.13,-1.01,-2.35
-9.687434,0.057464,0.464499,0.033383,0.000108,0.018818,22.441642,47.417018,-35.024799,-1.14,-1.02,-2.36
-9.687434,0.057464,0.464499,0.033383,0.000108,0.018818,22.441642,47.417018,-35.024799,-1.14,-1.02,-2.36
-9.692223,0.062252,0.454922,0.033383,-0.000425,0.02015,22.441642,47.417018,-35.024799,-1.14,-1.02,-2.37
-9.692223,0.07183,0.450133,0.032851,0.000374,0.020416,22.441642,47.417018,-35.024799,-1.14,-1.03,-2.37
-9.692223,0.07183,0.450133,0.032851,0.000374,0.020416,22.441642,47.417018,-35.024799,-1.15,-1.03,-2.38
-9.697011,0.062252,0.469287,0.032984,-0.000425,0.018152,22.441642,47.417018,-35.024799,-1.15,-1.03,-2.39
-9.692223,0.076618,0.450133,0.034182,0.000507,0.019351,22.441642,47.417018,-35.024799,-1.15,-1.03,-2.39
-9.692223,0.076618,0.450133,0.034182,0.000507,0.019351,22.441642,47.417018,-35.024799,-1.16,-1.04,-2.4
-9.7018,0.081407,0.450133,0.03365,-0.001091,0.019484,22.803606,48.140945,-36.425792,-1.16,-1.04,-2.4
-9.677857,0.047886,0.454922,0.033783,-0.001623,0.017886,22.803606,48.140945,-36.425792,-1.16,-1.04,-2.41
-9.677857,0.047886,0.454922,0.033783,-0.001623,0.017886,22.803606,48.140945,-36.425792,-1.16,-1.05,-2.41
-9.706589,0.067041,0.445344,0.034049,-0.000691,0.02015,22.803606,48.140945,-36.425792,-1.17,-1.05,-2.42
-9.677857,0.062252,0.454922,0.03365,-0.000558,0.021082,22.803606,48.140945,-36.425792,-1.17,-1.05,-2.43
-9.677857,0.062252,0.454922,0.03365,-0.000558,0.021082,22.803606,48.140945,-36.425792,-1.17,-1.06,-2.43
-9.697011,0.052675,0.464499,0.03365,0.000108,0.018685,22.803606,48.140945,-36.425792,-1.18,-1.06,-2.44
-9.682645,0.062252,0.450133,0.033783,-0.000558,0.019484,22.803606,48.140945,-36.425792,-1.18,-1.06,-2.44
-9.692223,0.052675,0.440556,0.034049,-0.000158,0.019617,22.079681,48.140945,-34.674552,-1.18,-1.06,-2.45
-9.692223,0.052675,0.440556,0.034049,-0.000158,0.019617,22.079681,48.140945,-34.674552,-1.18,-1.07,-2.45
-9.697011,0.052675,0.445344,0.034315,-0.000292,0.01975,22.079681,48.140945,-34.674552,-1.19,-1.07,-2.46
-9.706589,0.07183,0.469287,0.035114,0.00104,0.021615,22.079681,48.140945,-34.674552,-1.19,-1.07,-2.47
-9.706589,0.07183,0.469287,0.035114,0.00104,0.021615,22.079681,48.140945,-34.674552,-1.19,-1.08,-2.47
-9.687434,0.067041,0.45971,0.03365,-0.000292,0.017753,22.079681,48.140945,-34.674552,-1.19,-1.08,-2.48
-9.697011,0.067041,0.450133,0.033117,0.00064,0.018419,22.079681,48.140945,-34.674552,-1.2,-1.08,-2.48
-9.697011,0.067041,0.450133,0.033117,0.00064,0.018419,22.079681,48.140945,-34.674552,-1.2,-1.08,-2.49
-9.692223,0.067041,0.454922,0.033117,0.000774,0.020416,22.079681,48.140945,-34.674552,-1.2,-1.09,-2.5
